listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
1016379,https://www.sgcarmart.com/listing/1016379,daihatsu,terios,2007,suv,77,1495,1140,-1,71888,41800
994280,https://www.sgcarmart.com/listing/994280,audi,a4,2017,luxury sedan,140,1984,XXXXX,2,75000,104800
1027724,https://www.sgcarmart.com/listing/1027724,mercedes-benz,amg,2020,luxury sedan,100,1332,1430,1,60,170800
1006781,https://www.sgcarmart.com/listing/1006781,mercedes-benz,cla180,2014,luxury sedan,90,1595,1430,1,78000,65800
733385,https://www.sgcarmart.com/listing/733385,ferrari,california,2013,sports car,360,4297,1780,5,17975,423900
1027176,https://www.sgcarmart.com/listing/1027176,volvo,v40,2015,hatchback,180,1969,1542,1,78600,73000
997636,https://www.sgcarmart.com/listing/997636,mitsubishi,outlander,2017,suv,123,2360,1625,1,51000,77800
951365,https://www.sgcarmart.com/listing/951365,rolls-royce,dawn,2016,sports car,420,6592,2560,3,3000,1050000
1016281,https://www.sgcarmart.com/listing/1016281,mercedes-benz,c180,2018,sports car,115,1595,1685,1,29000,178800
1015505,https://www.sgcarmart.com/listing/1015505,honda,civic,2018,mid-sized sedan,127,1498,1324,1,60000,99800
1017040,https://www.sgcarmart.com/listing/1017040,honda,fit,2010,hatchback,73,1339,1010,3,118000,29500
975795,https://www.sgcarmart.com/listing/975795,volkswagen,scirocco,2011,sports car,118,1390,1285,1,115008,69800
1030843,https://www.sgcarmart.com/listing/1030843,porsche,cayenne,2111,suv,245,2995,2315,5,113000,145888
998998,https://www.sgcarmart.com/listing/998998,aston martin,v8,2015,sports car,320,4735,1610,2,36052,348888
1016617,https://www.sgcarmart.com/listing/1016617,mercedes-benz,a180,2015,hatchback,90,1595,1395,2,92000,64800
1020741,https://www.sgcarmart.com/listing/1020741,mercedes-benz,gla200,2014,suv,115,1595,1435,5,105000,65800
1022183,https://www.sgcarmart.com/listing/1022183,subaru,xv,2019,suv,115,1995,1489,1,31247,94800
989138,https://www.sgcarmart.com/listing/989138,ford,focus,2016,mid-sized sedan,92,999,1334,2,42542,49800
1013773,https://www.sgcarmart.com/listing/1013773,honda,vezel,2015,suv,96,1496,1190,2,88000,46800
1027490,https://www.sgcarmart.com/listing/1027490,kia,picanto,2009,hatchback,47,1086,872,5,125903,14800
985944,https://www.sgcarmart.com/listing/985944,bentley,continental,2018,sports car,467,5950,2244,1,15027,808800
1005632,https://www.sgcarmart.com/listing/1005632,honda,vezel,2016,suv,96,1496,1190,2,84000,58800
1024380,https://www.sgcarmart.com/listing/1024380,kia,cerato,2018,mid-sized sedan,93,1591,1287,1,51000,65800
C975432,https://www.sgcarmart.com/listing/C975432,bmw,118i,2011,hatchback,125,1598,1315,2,128000,75800
C1023028,https://www.sgcarmart.com/listing/C1023028,mitsubishi,lancer,2008,mid-sized sedan,79,1584,1162,4,168000,13800
985783,https://www.sgcarmart.com/listing/985783,bmw,750li,2016,luxury sedan,330,4395,1865,2,100000,219800
1011168,https://www.sgcarmart.com/listing/1011168,bmw,218i,2015,hatchback,100,1499,1360,3,73511,63688
1031070,https://www.sgcarmart.com/listing/1031070,bmw,640i,2011,sports car,235,2979,1840,5,76000,158888
1024005,https://www.sgcarmart.com/listing/1024005,mercedes-benz,amg,2015,luxury sedan,90,1595,1430,2,79000,86800
1023428,https://www.sgcarmart.com/listing/1023428,volvo,v40,2015,hatchback,90,1498,1450,1,58000,57500
1027083,https://www.sgcarmart.com/listing/1027083,volkswagen,cc,2009,luxury sedan,118,1798,1430,3,157000,67800
1008644,https://www.sgcarmart.com/listing/1008644,mercedes-benz,c180,2016,luxury sedan,115,1595,1425,1,104000,106800
1017865,https://www.sgcarmart.com/listing/1017865,honda,civic,2008,mid-sized sedan,103,1799,1219,3,298223,11950
823796,https://www.sgcarmart.com/listing/823796,mercedes-benz,220,1969,luxury sedan,77,2197,1310,2,70330,86000
1024873,https://www.sgcarmart.com/listing/1024873,honda,crossroad,2007,suv,103,1799,1410,3,156000,15555
1003620,https://www.sgcarmart.com/listing/1003620,lexus,rx,2016,suv,175,1998,2070,2,120000,132000
1030944,https://www.sgcarmart.com/listing/1030944,toyota,prius,2017,hatchback,90,1798,1375,2,41000,70000
1005083,https://www.sgcarmart.com/listing/1005083,smart,fortwo,2010,hatchback,72,999,780,2,34500,88000
994037,https://www.sgcarmart.com/listing/994037,infiniti,q50,2016,luxury sedan,155,1991,1644,1,75000,73000
1026380,https://www.sgcarmart.com/listing/1026380,mazda,2,2016,luxury sedan,121,1998,1454,1,70000,65800
1016417,https://www.sgcarmart.com/listing/1016417,volvo,s80,2016,luxury sedan,180,1969,1672,2,81000,66800
1028577,https://www.sgcarmart.com/listing/1028577,hyundai,tucson,2017,suv,130,1591,1594,1,32300,81800
989489,https://www.sgcarmart.com/listing/989489,audi,s5,2011,sports car,245,2995,1755,5,158000,106800
953139,https://www.sgcarmart.com/listing/953139,volvo,v60,2016,stationwagon,180,1969,1703,1,85680,85988
976131,https://www.sgcarmart.com/listing/976131,volkswagen,golf,2009,sports car,155,1984,1339,6,178000,78888
1028335,https://www.sgcarmart.com/listing/1028335,mercedes-benz,s400l,2013,luxury sedan,245,3498,1945,1,26000,159800
1005350,https://www.sgcarmart.com/listing/1005350,bentley,continental,2012,sports car,373,3993,2470,2,80000,346888
973213,https://www.sgcarmart.com/listing/973213,mercedes-benz,amg,2020,suv,120,1332,1610,1,326,199800
1016092,https://www.sgcarmart.com/listing/1016092,hyundai,elantra,2016,mid-sized sedan,93,1591,1345,1,98000,48800
1022226,https://www.sgcarmart.com/listing/1022226,mercedes-benz,a180,2016,hatchback,90,1595,1395,2,68000,79800
1024796,https://www.sgcarmart.com/listing/1024796,mercedes-benz,c180,2009,luxury sedan,115,1597,1500,4,148000,66800
1010859,https://www.sgcarmart.com/listing/1010859,honda,civic,2016,mid-sized sedan,92,1597,1249,2,88000,66555
1011880,https://www.sgcarmart.com/listing/1011880,ssangyong,tivoli,2016,suv,94,1597,1420,1,65000,61800
1029556,https://www.sgcarmart.com/listing/1029556,kia,cerato,2018,mid-sized sedan,93,1591,1287,1,12330,70800
1007591,https://www.sgcarmart.com/listing/1007591,mercedes-benz,s280,2005,luxury sedan,150,2799,1695,6,199000,39888
1019713,https://www.sgcarmart.com/listing/1019713,bmw,640i,2011,sports car,235,2979,1735,3,101511,122800
979573,https://www.sgcarmart.com/listing/979573,toyota,estima,2011,mpv,125,2362,1750,-1,93888,85800
1025214,https://www.sgcarmart.com/listing/1025214,audi,a5,2014,luxury sedan,165,1984,1615,2,90000,69888
1028154,https://www.sgcarmart.com/listing/1028154,porsche,911,2006,sports car,261,3824,1650,6,142555,199888
1003093,https://www.sgcarmart.com/listing/1003093,audi,a3,2017,hatchback,85,999,1275,2,79000,81800
1008461,https://www.sgcarmart.com/listing/1008461,bmw,520i,2014,luxury sedan,135,1997,1615,2,83948,83800
1020878,https://www.sgcarmart.com/listing/1020878,honda,insight,2010,hatchback,65,1339,1210,2,112012,37800
989726,https://www.sgcarmart.com/listing/989726,mercedes-benz,e230,2008,luxury sedan,150,2497,1605,3,162000,59800
999825,https://www.sgcarmart.com/listing/999825,honda,vezel,2016,suv,96,1496,1190,1,68479,51888
1008363,https://www.sgcarmart.com/listing/1008363,honda,stream,2008,mpv,103,1799,1390,6,207000,13800
1015408,https://www.sgcarmart.com/listing/1015408,honda,shuttle,2019,stationwagon,97,1496,1130,1,18500,74800
1027968,https://www.sgcarmart.com/listing/1027968,toyota,harrier,2017,suv,170,1998,1695,2,79760,103800
1023719,https://www.sgcarmart.com/listing/1023719,volkswagen,polo,2015,hatchback,66,1197,1139,1,60000,47800
1022574,https://www.sgcarmart.com/listing/1022574,honda,vezel,2017,suv,112,1496,1280,1,33388,71800
1028774,https://www.sgcarmart.com/listing/1028774,honda,hr-v,2016,suv,96,1496,1190,1,82073,64800
1020774,https://www.sgcarmart.com/listing/1020774,nissan,x-trail,2016,suv,106,1997,1626,2,72188,66800
970546,https://www.sgcarmart.com/listing/970546,bmw,116d,2016,hatchback,85,1496,1350,1,34000,69800
1028512,https://www.sgcarmart.com/listing/1028512,mercedes-benz,gla180,2119,suv,90,1595,1435,1,47000,121800
1005766,https://www.sgcarmart.com/listing/1005766,toyota,harrier,2020,suv,160,2487,1665,1,4500,161500
1002538,https://www.sgcarmart.com/listing/1002538,mitsubishi,lancer,2017,mid-sized sedan,86,1590,1284,1,24000,48988
1021433,https://www.sgcarmart.com/listing/1021433,honda,shuttle,2017,stationwagon,97,1496,1130,2,56000,64000
1006467,https://www.sgcarmart.com/listing/1006467,audi,a4,2010,luxury sedan,155,1984,1565,1,85676,85888
952512,https://www.sgcarmart.com/listing/952512,toyota,wish,2007,mpv,97,1794,1300,-1,250000,13800
1016061,https://www.sgcarmart.com/listing/1016061,mercedes-benz,cls350,2011,luxury sedan,225,3498,1735,4,95000,117800
1029992,https://www.sgcarmart.com/listing/1029992,mercedes-benz,amg,2011,luxury sedan,115,1597,1500,4,173000,75800
1031178,https://www.sgcarmart.com/listing/1031178,audi,a5,2018,luxury sedan,140,1984,1535,1,36339,141800
1025637,https://www.sgcarmart.com/listing/1025637,alfa romeo,giulia,2017,sports car,375,2891,1620,5,50888,250888
1024096,https://www.sgcarmart.com/listing/1024096,mercedes-benz,e250,2010,luxury sedan,150,1796,1650,4,140000,85000
1015355,https://www.sgcarmart.com/listing/1015355,honda,shuttle,2017,stationwagon,97,1496,1130,1,82994,63800
1019379,https://www.sgcarmart.com/listing/1019379,honda,jazz,2016,hatchback,96,1498,1046,2,66000,58800
1009937,https://www.sgcarmart.com/listing/1009937,toyota,vios,2011,mid-sized sedan,80,1497,1095,3,112000,37800
959875,https://www.sgcarmart.com/listing/959875,porsche,911,2019,sports car,375,3996,1465,1,120,1300000
1027885,https://www.sgcarmart.com/listing/1027885,hyundai,avante,2019,mid-sized sedan,93,1591,1345,1,73000,69999
1026129,https://www.sgcarmart.com/listing/1026129,honda,fit,2008,hatchback,73,1339,1010,4,135294,18998
1023752,https://www.sgcarmart.com/listing/1023752,honda,civic,2008,mid-sized sedan,70,1339,1290,2,154864,29800
986158,https://www.sgcarmart.com/listing/986158,bmw,320i,2011,sports car,115,1995,1390,3,182023,93800
1026974,https://www.sgcarmart.com/listing/1026974,honda,stream,2008,mpv,103,1799,1370,3,135000,16800
999298,https://www.sgcarmart.com/listing/999298,toyota,camry,2009,luxury sedan,123,2362,1540,3,155000,22800
1012274,https://www.sgcarmart.com/listing/1012274,lexus,is,2016,luxury sedan,180,1998,1620,1,55000,110000
1026535,https://www.sgcarmart.com/listing/1026535,subaru,legacy,2009,luxury sedan,110,1994,1470,2,200000,20700
1021784,https://www.sgcarmart.com/listing/1021784,volkswagen,golf,2006,sports car,147,1984,1347,4,3000,60800
1014620,https://www.sgcarmart.com/listing/1014620,bmw,650i,2011,sports car,300,4395,1770,4,108000,148800
1026538,https://www.sgcarmart.com/listing/1026538,toyota,c-hr,2018,suv,90,1797,1440,2,48136,73300
1011333,https://www.sgcarmart.com/listing/1011333,toyota,prius,2018,hatchback,90,1797,1360,1,56000,88800
C1023582,https://www.sgcarmart.com/listing/C1023582,bmw,216i,2018,hatchback,80,1499,1380,1,64000,95800
1005779,https://www.sgcarmart.com/listing/1005779,subaru,impreza,2018,hatchback,115,1995,1438,1,40000,79000
1024418,https://www.sgcarmart.com/listing/1024418,mercedes-benz,amg,2017,suv,155,1991,1785,2,52000,175999
1030132,https://www.sgcarmart.com/listing/1030132,honda,jazz,2108,hatchback,73,1339,1060,5,120000,12888
1029731,https://www.sgcarmart.com/listing/1029731,lexus,is,2010,luxury sedan,153,2500,XXXXX,4,134000,92000
1024962,https://www.sgcarmart.com/listing/1024962,honda,civic,2009,mid-sized sedan,114,1998,1312,4,134000,70800
981020,https://www.sgcarmart.com/listing/981020,mercedes-benz,b180,2014,hatchback,90,1595,1425,2,95200,50800
1022919,https://www.sgcarmart.com/listing/1022919,mercedes-benz,amg,2017,sports car,180,1991,1780,2,29000,245000
1027367,https://www.sgcarmart.com/listing/1027367,audi,a3,2016,luxury sedan,85,999,1280,2,48000,71500
995511,https://www.sgcarmart.com/listing/995511,jaguar,e-pace,2019,suv,183,1997,1867,1,26000,143800
1030867,https://www.sgcarmart.com/listing/1030867,mazda,2,2015,mid-sized sedan,85,1496,1079,1,74772,46800
1019158,https://www.sgcarmart.com/listing/1019158,honda,e,2015,mpv,129,2356,1855,1,98967,72800
1027666,https://www.sgcarmart.com/listing/1027666,lexus,rx,2011,suv,138,2672,1840,2,109000,96800
1024399,https://www.sgcarmart.com/listing/1024399,toyota,celica,2003,sports car,107,1794,XXXXX,5,137388,41888
1026936,https://www.sgcarmart.com/listing/1026936,toyota,corolla,2011,mid-sized sedan,90,1598,1195,2,119195,40800
1018872,https://www.sgcarmart.com/listing/1018872,mazda,2,2018,mid-sized sedan,85,1496,1102,1,24000,59800
1029737,https://www.sgcarmart.com/listing/1029737,toyota,corolla,2017,mid-sized sedan,73,1496,1140,1,44000,61800
1004937,https://www.sgcarmart.com/listing/1004937,hyundai,avante,2019,mid-sized sedan,93,1591,1345,1,29459,74800
1000719,https://www.sgcarmart.com/listing/1000719,hummer,h3,2008,suv,180,3653,2231,6,91000,113800
1019813,https://www.sgcarmart.com/listing/1019813,honda,fit,2019,hatchback,73,1317,1030,1,14000,74800
990766,https://www.sgcarmart.com/listing/990766,hyundai,elantra,2018,mid-sized sedan,93,1591,1345,1,60000,66800
1019161,https://www.sgcarmart.com/listing/1019161,audi,q5,2019,suv,185,1984,XXXXX,1,34500,172800
1013643,https://www.sgcarmart.com/listing/1013643,toyota,vios,2011,mid-sized sedan,80,1497,1095,1,119188,37800
1022433,https://www.sgcarmart.com/listing/1022433,bmw,320i,2012,luxury sedan,135,1997,1420,1,103000,48000
1026434,https://www.sgcarmart.com/listing/1026434,toyota,vios,2018,mid-sized sedan,79,1496,1085,1,61393,64800
1023209,https://www.sgcarmart.com/listing/1023209,kia,optima,2014,luxury sedan,121,1999,1550,2,113000,39888
1025371,https://www.sgcarmart.com/listing/1025371,toyota,sienta,2016,mpv,73,1496,1380,1,39000,71800
1016724,https://www.sgcarmart.com/listing/1016724,bmw,x3,2019,suv,135,1998,1660,1,43500,177800
1022740,https://www.sgcarmart.com/listing/1022740,toyota,corolla,2016,mid-sized sedan,90,1598,1215,2,78388,64888
1026203,https://www.sgcarmart.com/listing/1026203,audi,q2,2019,suv,85,999,1315,1,36000,108800
1029539,https://www.sgcarmart.com/listing/1029539,bmw,m3,2010,sports car,309,3999,1600,6,115000,162800
1026448,https://www.sgcarmart.com/listing/1026448,mazda,3,2015,mid-sized sedan,88,1496,1321,1,89000,43800
1025220,https://www.sgcarmart.com/listing/1025220,toyota,harrier,2015,suv,111,1986,1610,1,55000,79800
C998392,https://www.sgcarmart.com/listing/C998392,honda,shuttle,2016,stationwagon,97,1496,1130,1,78000,54800
1017371,https://www.sgcarmart.com/listing/1017371,audi,a5,2011,luxury sedan,155,1984,1615,2,99000,90800
1010752,https://www.sgcarmart.com/listing/1010752,mercedes-benz,c180,2118,luxury sedan,115,1595,1425,1,87000,122800
1006452,https://www.sgcarmart.com/listing/1006452,bmw,x1,2018,suv,103,1499,1430,1,17147,117000
996855,https://www.sgcarmart.com/listing/996855,hyundai,veloster,2017,hatchback,97,1591,1295,1,74386,66800
1005128,https://www.sgcarmart.com/listing/1005128,volkswagen,jetta,2015,mid-sized sedan,90,1390,1417,3,59385,64800
1030303,https://www.sgcarmart.com/listing/1030303,bmw,530i,2017,luxury sedan,185,1998,1540,2,56000,155000
1018459,https://www.sgcarmart.com/listing/1018459,suzuki,vitara,2015,suv,88,1586,1240,1,92595,55800
1014327,https://www.sgcarmart.com/listing/1014327,toyota,corolla,2011,mid-sized sedan,90,1598,1195,2,95500,39800
1000063,https://www.sgcarmart.com/listing/1000063,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,110000,77800
998496,https://www.sgcarmart.com/listing/998496,mercedes-benz,amg,2019,stationwagon,120,1332,1445,1,10800,166800
990620,https://www.sgcarmart.com/listing/990620,honda,civic,2009,mid-sized sedan,103,1799,1219,2,80000,69300
920634,https://www.sgcarmart.com/listing/920634,ford,focus,2017,hatchback,92,999,1327,1,23800,73800
1030067,https://www.sgcarmart.com/listing/1030067,toyota,harrier,2015,suv,111,1986,1610,2,60188,67800
1002156,https://www.sgcarmart.com/listing/1002156,audi,tt,2015,sports car,169,1984,1500,4,44000,120000
1030167,https://www.sgcarmart.com/listing/1030167,suzuki,jimny,2019,suv,75,1460,1090,1,4876,99800
1014871,https://www.sgcarmart.com/listing/1014871,toyota,noah,2019,mpv,100,1797,1610,1,12845,121800
1022172,https://www.sgcarmart.com/listing/1022172,mercedes-benz,amg,2019,luxury sedan,100,1332,1410,1,5000,162800
1030182,https://www.sgcarmart.com/listing/1030182,honda,fit,2008,hatchback,73,1339,1010,-1,112000,16800
1022425,https://www.sgcarmart.com/listing/1022425,peugeot,308,2018,stationwagon,96,1199,1190,1,55000,74955
1029225,https://www.sgcarmart.com/listing/1029225,toyota,corolla,2016,mid-sized sedan,90,1598,1205,1,60000,56800
1015511,https://www.sgcarmart.com/listing/1015511,bmw,640i,2111,sports car,235,2979,1735,4,110000,136800
1019413,https://www.sgcarmart.com/listing/1019413,honda,shuttle,2017,stationwagon,101,1496,1220,1,43895,64800
1018691,https://www.sgcarmart.com/listing/1018691,honda,shuttle,2017,stationwagon,101,1496,1190,2,40000,69800
1016774,https://www.sgcarmart.com/listing/1016774,toyota,fortuner,2006,suv,118,2694,1815,6,130000,47788
1025689,https://www.sgcarmart.com/listing/1025689,mercedes-benz,amg,2017,luxury sedan,90,1595,1430,1,75000,112800
1000444,https://www.sgcarmart.com/listing/1000444,toyota,corolla,2015,mid-sized sedan,90,1598,1205,1,108536,51800
1021252,https://www.sgcarmart.com/listing/1021252,hyundai,elantra,2011,mid-sized sedan,95,1591,1267,4,183000,36800
966039,https://www.sgcarmart.com/listing/966039,mercedes-benz,amg,2017,sports car,180,1991,1780,1,5000,272800
1030522,https://www.sgcarmart.com/listing/1030522,toyota,voxy,2018,mpv,100,1797,1630,1,26000,112800
1015261,https://www.sgcarmart.com/listing/1015261,mitsubishi,asx,2015,suv,110,1998,1355,2,94000,52000
971221,https://www.sgcarmart.com/listing/971221,mini,cooper,2018,hatchback,100,1499,1160,1,18000,115800
988347,https://www.sgcarmart.com/listing/988347,lexus,es,2019,luxury sedan,152,2487,1620,1,24873,156800
1016230,https://www.sgcarmart.com/listing/1016230,honda,jazz,2008,hatchback,88,1497,1080,2,126953,48800
1019249,https://www.sgcarmart.com/listing/1019249,audi,a6,2016,luxury sedan,140,1798,1645,1,46000,100900
1011344,https://www.sgcarmart.com/listing/1011344,bmw,320i,2009,sports car,125,1995,1700,4,113000,66500
1002211,https://www.sgcarmart.com/listing/1002211,honda,civic,2018,mid-sized sedan,92,1597,1249,1,25110,83300
1024497,https://www.sgcarmart.com/listing/1024497,mini,cooper,2011,sports car,135,1598,1155,3,108234,81888
1025285,https://www.sgcarmart.com/listing/1025285,toyota,corolla,2016,mid-sized sedan,90,1598,1215,2,70000,61900
1013416,https://www.sgcarmart.com/listing/1013416,toyota,corolla,2015,mid-sized sedan,90,1598,1205,1,84000,51822
C1004072,https://www.sgcarmart.com/listing/C1004072,honda,civic,2017,hatchback,95,988,1355,1,59688,77800
1021852,https://www.sgcarmart.com/listing/1021852,mini,one,2020,hatchback,75,1499,1350,1,13000,134900
988426,https://www.sgcarmart.com/listing/988426,bmw,730li,2010,luxury sedan,190,2996,1855,3,64000,136000
1010058,https://www.sgcarmart.com/listing/1010058,porsche,cayman,2013,sports car,202,2706,1415,3,74000,153800
1014024,https://www.sgcarmart.com/listing/1014024,toyota,corolla,2007,stationwagon,81,1496,1200,2,138000,10800
