listing_id,url,make,model,manufactured,reg_date,type_of_vehicle,eco_category,transmission,power,engine_cap,curb_weight,no_of_owners,mileage,price
1030041,https://www.sgcarmart.com/listing/1030041,mercedes-benz,c200,2019,09-sep-2021,luxury_sedan,uncategorized,auto,145,1497,1505,1,200,199888
1026181,https://www.sgcarmart.com/listing/1026181,Audi,a4,2016,23-aug-2016,luxury sedan,uncategorized,auto,110,1395,1450,1,96740,79800
995660,https://www.sgcarmart.com/listing/995660,hyundai,elantra,2016,30-apr-2016,mid-sized sedan,uncategorized,auto,93,1591,1345,1,65835,51888
1024441,https://www.sgcarmart.com/listing/1024441,Toyota,wish,2008,15-oct-2008,mpv,uncategorized,auto,97,1794,1310,6,150000,18900
985666,https://www.sgcarmart.com/listing/985666,mercedes-benz,amg,2015,12-jul-2016,sports car,uncategorized,auto,340,3982,1615,4,35000,336800
1011805,https://www.sgcarmart.com/listing/1011805,mercedes-benz,cls350,2011,20-apr-2012,luxury sedan,uncategorized,auto,225,3498,1735,3,99000,65888
996011,https://www.sgcarmart.com/listing/996011,Lexus,es,2015,27-feb-2016,luxury sedan,uncategorized,auto,135,2494,1615,1,110000,91500
1031099,https://www.sgcarmart.com/listing/1031099,kia,cerato,2019,26-dec-2019,mid-sized sedan,uncategorized,auto,93,1591,1287,1,33000,75800
1002081,https://www.sgcarmart.com/listing/1002081,bmw,218i,2020,30-nov-2020,luxury sedan,uncategorized,auto,103,1499,1375,2,6000,147000
1021415,https://www.sgcarmart.com/listing/1021415,nissan,x-trail,2017,27-sep-2017,suv,uncategorized,auto,106,1997,1626,1,96000,81800
1025573,https://www.sgcarmart.com/listing/1025573,toyota,vellfire,2010,23-apr-2010,mpv,uncategorized,auto,125,2362,1930,3,174000,117888
1010956,https://www.sgcarmart.com/listing/1010956,lexus,es,2018,22-mar-2019,luxury sedan,uncategorized,auto,152,2487,1620,1,41273,146000
1020144,https://www.sgcarmart.com/listing/1020144,Bmw,x1,2019,30-sep-2019,suv,uncategorized,auto,103,1499,1430,1,32459,133800
979773,https://www.sgcarmart.com/listing/979773,mercedes-benz,e250,2010,13-may-2010,luxury sedan,uncategorized,auto,150,1796,1650,4,152000,81800
1024948,https://www.sgcarmart.com/listing/1024948,Honda,vezel,2016,17-feb-2017,suv,uncategorized,auto,96,1496,1190,1,62000,60800
1026007,https://www.sgcarmart.com/listing/1026007,mazda,2,2018,30-aug-2018,luxury sedan,uncategorized,auto,121,1998,1515,1,30825,87800
991307,https://www.sgcarmart.com/listing/991307,volkswagen,polo,2011,04-aug-2011,hatchback,uncategorized,auto,132,1390,1269,4,142000,68800
1025236,https://www.sgcarmart.com/listing/1025236,nissan,note,2019,30-apr-2019,hatchback,uncategorized,auto,58,1198,1048,1,2000,55000
1010052,https://www.sgcarmart.com/listing/1010052,mercedes-benz,amg,2016,17-aug-2016,luxury sedan,uncategorized,auto,135,1991,1465,2,56000,110800
1025544,https://www.sgcarmart.com/listing/1025544,bmw,320i,2019,30-aug-2019,luxury sedan,uncategorized,auto,135,1998,1460,3,21572,166800
1009527,https://www.sgcarmart.com/listing/1009527,honda,e,2119,07-may-2019,mpv,uncategorized,auto,129,2356,1865,1,29945,128800
1019427,https://www.sgcarmart.com/listing/1019427,Mercedes-Benz,gla180,2019,09-mar-2020,suv,uncategorized,auto,90,1595,1435,1,48000,119500
1012693,https://www.sgcarmart.com/listing/1012693,mercedes-benz,glc250,2015,05-apr-2016,suv,uncategorized,auto,155,1991,1735,4,72451,118800
1015697,https://www.sgcarmart.com/listing/1015697,bmw,740li,2014,27-feb-2015,luxury sedan,uncategorized,auto,235,2979,1845,1,124888,134888
1028612,https://www.sgcarmart.com/listing/1028612,mercedes-benz,e250,2009,30-oct-2009,luxury sedan,uncategorized,auto,150,1796,1650,2,136800,74800
1006044,https://www.sgcarmart.com/listing/1006044,Toyota,harrier,2015,09-nov-2015,suv,uncategorized,auto,111,1986,1610,2,86500,72800
1004187,https://www.sgcarmart.com/listing/1004187,land rover,range,2020,13-apr-2021,suv,uncategorized,auto,184,1997,1983,1,1200,329777
1021330,https://www.sgcarmart.com/listing/1021330,Bmw,118i,2020,26-nov-2020,hatchback,uncategorized,auto,103,1499,1320,1,7758,132800
1026977,https://www.sgcarmart.com/listing/1026977,Audi,rs,2019,31-dec-2019,sports car,uncategorized,auto,331,2894,1775,2,21000,319999
1019859,https://www.sgcarmart.com/listing/1019859,volkswagen,polo,2016,31-aug-2016,hatchback,uncategorized,auto,66,1197,1139,1,61000,50988
995721,https://www.sgcarmart.com/listing/995721,bmw,x3,2013,27-sep-2013,suv,uncategorized,auto,180,1997,1720,3,133000,69800
1016337,https://www.sgcarmart.com/listing/1016337,volkswagen,scirocco,2010,21-sep-2010,sports car,uncategorized,auto,118,1390,1285,5,127000,30500
1018428,https://www.sgcarmart.com/listing/1018428,mazda,2,2018,22-mar-2019,suv,uncategorized,auto,115,1998,1290,1,27727,75800
1023724,https://www.sgcarmart.com/listing/1023724,honda,fit,2008,08-nov-2008,hatchback,uncategorized,auto,73,1339,1070,3,133000,16388
988684,https://www.sgcarmart.com/listing/988684,Toyota,sienta,2017,17-oct-2017,mpv,uncategorized,auto,73,1496,1380,2,40000,70800
1008843,https://www.sgcarmart.com/listing/1008843,bmw,316i,2014,31-oct-2014,luxury sedan,uncategorized,auto,100,1598,1405,1,96000,57800
1025133,https://www.sgcarmart.com/listing/1025133,audi,a3,2018,07-jun-2018,hatchback,uncategorized,auto,85,999,1275,1,37092,91800
1021244,https://www.sgcarmart.com/listing/1021244,mitsubishi,lancer,2008,04-mar-2009,mid-sized_sedan,uncategorized,auto,114,1998,1427,6,177000,55800
1029134,https://www.sgcarmart.com/listing/1029134,mini,cooper,2014,29-sep-2014,sports car,uncategorized,auto,141,1998,1175,2,76000,61800
1028583,https://www.sgcarmart.com/listing/1028583,bmw,m3,2011,23-mar-2012,sports car,uncategorized,auto,309,3999,1675,2,78000,115800
1028098,https://www.sgcarmart.com/listing/1028098,land rover,range,2012,12-apr-2012,suv,uncategorized,auto,177,1999,1720,3,108000,119800
1003477,https://www.sgcarmart.com/listing/1003477,mercedes-benz,c180,2016,20-jun-2016,luxury sedan,uncategorized,auto,115,1595,1425,1,81000,93800
1001060,https://www.sgcarmart.com/listing/1001060,Mitsubishi,outlander,2017,07-jul-2017,suv,uncategorized,auto,123,2360,1625,2,80000,80800
1026753,https://www.sgcarmart.com/listing/1026753,Honda,fit,2007,01-mar-2008,hatchback,uncategorized,auto,73,1339,1070,5,150000,65800
973243,https://www.sgcarmart.com/listing/973243,nissan,fairlady,2007,13-jan-2009,sports_car,uncategorized,auto,206,3498,1625,5,90000,72800
1002191,https://www.sgcarmart.com/listing/1002191,porsche,718,2020,12-nov-2020,sports car,uncategorized,auto,220,1988,1365,1,4580,345800
1029101,https://www.sgcarmart.com/listing/1029101,Mercedes-Benz,e250,2012,21-feb-2014,luxury sedan,uncategorized,auto,150,1796,1650,1,61217,72000
1028920,https://www.sgcarmart.com/listing/1028920,suzuki,grand,2007,09-apr-2008,suv,uncategorized,auto,103,1995,1475,1,120,13800
1023573,https://www.sgcarmart.com/listing/1023573,toyota,sienta,2015,29-jul-2016,mpv,uncategorized,auto,80,1496,1320,4,79000,52800
1019704,https://www.sgcarmart.com/listing/1019704,mazda,2,2018,30-apr-2018,luxury sedan,uncategorized,auto,121,1998,1472,1,42000,81888
1005706,https://www.sgcarmart.com/listing/1005706,mercedes-benz,e200,2015,22-jun-2016,luxury sedan,uncategorized,auto,135,1991,1655,1,54146,122800
1022972,https://www.sgcarmart.com/listing/1022972,honda,cr-v,2018,14-mar-2018,suv,uncategorized,auto,142,1498,1640,1,74865,102800
999522,https://www.sgcarmart.com/listing/999522,toyota,prius,2019,28-jun-2019,mpv,uncategorized,auto,100,1798,1500,1,35000,100800
1029678,https://www.sgcarmart.com/listing/1029678,Hyundai,tucson,2016,27-apr-2016,suv,uncategorized,auto,114,1999,1540,1,83952,61800
1029789,https://www.sgcarmart.com/listing/1029789,kia,cerato,2009,26-aug-2009,mid-sized sedan,uncategorized,manual,92,1591,1227,3,109000,18888
1015686,https://www.sgcarmart.com/listing/1015686,bmw,m3,2014,02-jan-2015,sports car,uncategorized,auto,317,2979,1560,2,76000,180000
1017418,https://www.sgcarmart.com/listing/1017418,peugeot,308,2016,30-sep-2016,hatchback,uncategorized,auto,96,1199,1150,2,65092,51500
1017396,https://www.sgcarmart.com/listing/1017396,honda,fit,2019,30-apr-2019,hatchback,uncategorized,auto,73,1317,1030,2,36220,64800
1017562,https://www.sgcarmart.com/listing/1017562,volvo,xc90,2017,30-nov-2017,suv,uncategorized,auto,187,1969,2037,1,59000,184800
1027483,https://www.sgcarmart.com/listing/1027483,Mercedes-Benz,cla180,2015,14-jun-2016,luxury sedan,uncategorized,auto,90,1595,1430,2,85000,88800
985769,https://www.sgcarmart.com/listing/985769,mercedes-benz,c180,2014,27-jan-2015,luxury sedan,uncategorized,auto,115,1595,1425,1,120000,73800
1002740,https://www.sgcarmart.com/listing/1002740,bmw,640i,2011,27-dec-2011,sports car,uncategorized,auto,235,2979,1660,1,137000,123800
1023244,https://www.sgcarmart.com/listing/1023244,mazda,3,2015,29-jan-2016,hatchback,uncategorized,auto,88,1496,1324,2,95477,51588
1027495,https://www.sgcarmart.com/listing/1027495,mazda,3,2007,21-sep-2007,mid-sized sedan,uncategorized,auto,79,1598,1235,1,92900,10388
1030081,https://www.sgcarmart.com/listing/1030081,mercedes-benz,amg,2015,06-aug-2015,luxury sedan,uncategorized,auto,135,1991,1465,3,87300,98800
1003040,https://www.sgcarmart.com/listing/1003040,toyota,allion,2009,21-may-2010,mid-sized_sedan,uncategorized,auto,81,1496,1200,4,122700,28888
990702,https://www.sgcarmart.com/listing/990702,hyundai,accent,2019,06-aug-2020,mid-sized sedan,uncategorized,auto,73,1368,1115,1,1800,59609
1011838,https://www.sgcarmart.com/listing/1011838,toyota,wish,2017,27-mar-2017,mpv,uncategorized,auto,105,1798,1360,1,89000,69800
1015679,https://www.sgcarmart.com/listing/1015679,porsche,cayenne,2019,13-feb-2020,suv,uncategorized,auto,324,2894,2050,1,20000,428000
1029734,https://www.sgcarmart.com/listing/1029734,bmw,523i,2010,20-aug-2010,luxury sedan,uncategorized,auto,150,2497,1650,3,185000,88800
1025261,https://www.sgcarmart.com/listing/1025261,mercedes-benz,glc200,2019,23-aug-2021,suv,uncategorized,auto,145,1991,1730,1,652,218988
1008481,https://www.sgcarmart.com/listing/1008481,porsche,cayenne,2011,04-mar-2011,suv,uncategorized,auto,368,4806,2245,6,133000,179999
1031301,https://www.sgcarmart.com/listing/1031301,citroen,ds5,2016,01-nov-2017,stationwagon,uncategorized,auto,88,1560,1509,2,64500,76800
1007099,https://www.sgcarmart.com/listing/1007099,mercedes-benz,amg,2021,17-jun-2021,luxury sedan,uncategorized,auto,210,2925,2040,1,88,435800
1026355,https://www.sgcarmart.com/listing/1026355,bmw,216d,2016,28-feb-2017,mpv,uncategorized,auto,85,1496,1480,1,79000,83800
993882,https://www.sgcarmart.com/listing/993882,mercedes-benz,amg,2019,22-jul-2020,luxury sedan,uncategorized,auto,100,1332,1410,1,7700,163000
1017674,https://www.sgcarmart.com/listing/1017674,toyota,corolla,2109,05-jan-2010,mid-sized sedan,uncategorized,auto,80,1598,1195,4,133426,55900
988963,https://www.sgcarmart.com/listing/988963,mercedes-benz,c180,2016,05-jan-2017,luxury sedan,uncategorized,auto,115,1595,1425,1,80000,110888
1018417,https://www.sgcarmart.com/listing/1018417,Toyota,raize,2021,23-jul-2021,suv,uncategorized,auto,72,996,970,1,800,95800
1002036,https://www.sgcarmart.com/listing/1002036,hyundai,elantra,2011,14-jun-2011,mid-sized sedan,uncategorized,auto,95,1591,1267,2,102383,34879
967450,https://www.sgcarmart.com/listing/967450,mercedes-benz,cla180,2014,19-aug-2014,luxury sedan,uncategorized,auto,90,1595,1430,2,135000,62888
1013521,https://www.sgcarmart.com/listing/1013521,toyota,wish,2010,24-jan-2011,mpv,uncategorized,auto,106,1798,1360,4,150000,64800
989657,https://www.sgcarmart.com/listing/989657,bmw,318i,2010,29-nov-2010,luxury sedan,uncategorized,auto,100,1995,1390,4,144000,60500
1029048,https://www.sgcarmart.com/listing/1029048,mercedes-benz,amg,2014,22-may-2015,luxury sedan,uncategorized,auto,135,1991,1465,1,55000,87900
1025802,https://www.sgcarmart.com/listing/1025802,toyota,harrier,2016,02-mar-2018,suv,uncategorized,auto,111,1986,1610,2,42000,105800
1019335,https://www.sgcarmart.com/listing/1019335,Toyota,vellfire,2008,06-aug-2009,mpv,uncategorized,auto,206,3456,2030,5,121339,69800
1024603,https://www.sgcarmart.com/listing/1024603,toyota,corolla,2015,23-feb-2016,mid-sized sedan,uncategorized,auto,90,1598,1205,1,105000,53500
1025715,https://www.sgcarmart.com/listing/1025715,toyota,wish,2008,20-oct-2008,mpv,uncategorized,auto,97,1794,1310,2,245000,46800
992620,https://www.sgcarmart.com/listing/992620,suzuki,swift,2019,30-apr-2021,hatchback,uncategorized,auto,69,1242,910,1,88,96988
1005368,https://www.sgcarmart.com/listing/1005368,toyota,estima,2015,08-sep-2016,mpv,uncategorized,auto,125,2362,1740,1,46500,93000
1010160,https://www.sgcarmart.com/listing/1010160,honda,freed,2008,30-jan-2009,mpv,uncategorized,auto,87,1496,1290,3,126000,52800
1021921,https://www.sgcarmart.com/listing/1021921,mazda,3,2017,28-jul-2017,mid-sized sedan,uncategorized,auto,88,1496,1331,1,60000,65800
1014777,https://www.sgcarmart.com/listing/1014777,honda,fit,2008,11-dec-2008,hatchback,uncategorized,auto,73,1339,1070,6,147000,16988
1024026,https://www.sgcarmart.com/listing/1024026,toyota,c-hr,2017,16-aug-2017,suv,uncategorized,auto,90,1797,1440,1,65986,70800
1031137,https://www.sgcarmart.com/listing/1031137,chevrolet,orlando,2016,10-nov-2016,mpv,uncategorized,auto,103,1362,1650,3,110000,55800
1009750,https://www.sgcarmart.com/listing/1009750,renault,megane,2018,30-apr-2018,mid-sized sedan,uncategorized,auto,97,1197,1315,1,31000,73800
1003957,https://www.sgcarmart.com/listing/1003957,mercedes-benz,v250,2016,20-jun-2016,mpv,uncategorized,auto,140,2143,2170,1,30000,126800
993896,https://www.sgcarmart.com/listing/993896,Volkswagen,scirocco,2011,15-sep-2011,sports car,uncategorized,auto,118,1390,1285,2,117200,67500
823796,https://www.sgcarmart.com/listing/823796,mercedes-benz,220,1969,19-oct-2018,luxury_sedan,uncategorized,auto,77,2197,1310,2,70330,86000
1016591,https://www.sgcarmart.com/listing/1016591,mini,cooper,2011,24-aug-2011,sports car,uncategorized,auto,90,1598,1205,4,81880,82000
1021732,https://www.sgcarmart.com/listing/1021732,land rover,discovery,2018,10-dec-2020,suv,uncategorized,auto,221,1997,2240,1,14000,285000
1026353,https://www.sgcarmart.com/listing/1026353,mitsubishi,asx,2018,26-feb-2019,suv,uncategorized,auto,110,1998,1365,1,48000,82800
1013810,https://www.sgcarmart.com/listing/1013810,toyota,vios,2008,11-feb-2009,mid-sized_sedan,uncategorized,auto,80,1497,1095,4,151000,17000
1004810,https://www.sgcarmart.com/listing/1004810,honda,jazz,2015,27-aug-2015,hatchback,uncategorized,auto,96,1498,1046,3,103000,45000
1013077,https://www.sgcarmart.com/listing/1013077,toyota,vios,2015,30-nov-2015,mid-sized sedan,uncategorized,auto,80,1497,1045,1,90000,49800
1012320,https://www.sgcarmart.com/listing/1012320,Bmw,320i,2014,30-sep-2014,luxury sedan,uncategorized,auto,125,1598,1410,3,139000,63800
935955,https://www.sgcarmart.com/listing/935955,skoda,karoq,2019,30-dec-2019,suv,uncategorized,auto,110,1498,1393,1,22554,120800
968341,https://www.sgcarmart.com/listing/968341,lamborghini,aventador,2011,15-feb-2012,sports car,uncategorized,auto,515,6498,1690,6,36700,625800
1007379,https://www.sgcarmart.com/listing/1007379,toyota,estima,2016,20-jul-2017,mpv,uncategorized,auto,125,2362,1790,1,101166,101800
1012991,https://www.sgcarmart.com/listing/1012991,Porsche,boxster,2012,28-jun-2012,sports car,uncategorized,auto,232,3436,1425,2,110000,218000
1027296,https://www.sgcarmart.com/listing/1027296,honda,vezel,2017,14-aug-2017,suv,uncategorized,auto,112,1496,1280,1,43000,67888
939408,https://www.sgcarmart.com/listing/939408,mitsubishi,evolution,2007,10-jun-2008,sports car,uncategorized,manual,206,1998,1420,2,190000,117800
938444,https://www.sgcarmart.com/listing/938444,honda,stepwagon,2018,15-oct-2020,mpv,uncategorized,auto,110,1496,1740,1,88,173988
1009628,https://www.sgcarmart.com/listing/1009628,mitsubishi,outlander,2020,20-aug-2020,suv,uncategorized,auto,110,1998,1480,1,16549,112888
1024010,https://www.sgcarmart.com/listing/1024010,Kia,cerato,2018,04-jan-2019,mid-sized sedan,uncategorized,auto,93,1591,1287,1,15000,71800
1029583,https://www.sgcarmart.com/listing/1029583,Honda,shuttle,2017,07-dec-2017,stationwagon,uncategorized,auto,101,1496,1190,1,47500,66588
1018875,https://www.sgcarmart.com/listing/1018875,porsche,macan,2018,15-mar-2019,suv,uncategorized,auto,185,1984,1795,2,30000,268000
1012067,https://www.sgcarmart.com/listing/1012067,mercedes-benz,c200,2017,29-dec-2017,luxury_sedan,uncategorized,auto,135,1991,1635,1,28660,126800
1027134,https://www.sgcarmart.com/listing/1027134,bmw,320i,2014,30-oct-2014,luxury sedan,uncategorized,auto,125,1598,1410,2,78635,63555
1028942,https://www.sgcarmart.com/listing/1028942,mercedes-benz,cls350,2011,04-nov-2011,luxury sedan,uncategorized,auto,225,3498,1735,2,109500,119800
1021036,https://www.sgcarmart.com/listing/1021036,audi,a4,2015,10-may-2016,luxury_sedan,uncategorized,auto,110,1395,1450,3,65000,88800
1023399,https://www.sgcarmart.com/listing/1023399,bmw,320i,2020,29-sep-2020,luxury sedan,uncategorized,auto,135,1998,1460,1,15888,181800
1024846,https://www.sgcarmart.com/listing/1024846,mercedes-benz,a200,2015,14-apr-2016,hatchback,uncategorized,auto,115,1595,1395,2,78516,75800
1021379,https://www.sgcarmart.com/listing/1021379,chevrolet,aveo,2008,11-dec-2008,mid-sized sedan,uncategorized,auto,69,1399,1115,2,97872,12888
1030423,https://www.sgcarmart.com/listing/1030423,Mercedes-Benz,amg,2011,09-feb-2012,sports car,uncategorized,auto,386,5461,1870,3,59000,168000
1009337,https://www.sgcarmart.com/listing/1009337,mercedes-benz,e220,2020,05-nov-2020,luxury sedan,uncategorized,auto,143,1950,1750,1,8588,209800
1026013,https://www.sgcarmart.com/listing/1026013,Bmw,116d,2016,18-apr-2016,hatchback,uncategorized,auto,85,1496,1350,1,90000,63800
962775,https://www.sgcarmart.com/listing/962775,Toyota,previa,2010,25-jan-2011,mpv,uncategorized,auto,125,2362,1845,4,118000,73500
1025119,https://www.sgcarmart.com/listing/1025119,honda,vezel,2018,11-jan-2019,suv,uncategorized,auto,96,1496,1190,1,66000,80800
992077,https://www.sgcarmart.com/listing/992077,Honda,vezel,2018,12-jul-2019,suv,uncategorized,auto,96,1496,1190,1,31075,82800
1023159,https://www.sgcarmart.com/listing/1023159,nissan,x-trail,2016,31-oct-2016,suv,uncategorized,auto,106,1997,1626,1,101433,67800
988642,https://www.sgcarmart.com/listing/988642,honda,jazz,2008,20-dec-2008,hatchback,uncategorized,auto,88,1497,1115,4,188000,25800
1028758,https://www.sgcarmart.com/listing/1028758,mitsubishi,lancer,2009,17-dec-2009,mid-sized sedan,uncategorized,manual,79,1584,1162,4,103000,22800
1010634,https://www.sgcarmart.com/listing/1010634,Honda,vezel,2016,26-jul-2016,suv,uncategorized,auto,96,1496,1190,1,78158,55500
1005140,https://www.sgcarmart.com/listing/1005140,Bmw,216i,2018,15-apr-2019,hatchback,uncategorized,auto,80,1499,1380,1,16976,104800
1019346,https://www.sgcarmart.com/listing/1019346,skoda,octavia,2018,30-nov-2018,mid-sized sedan,uncategorized,auto,180,1984,1577,1,49000,106800
1017303,https://www.sgcarmart.com/listing/1017303,mercedes-benz,e250,2018,26-jun-2018,luxury sedan,uncategorized,auto,155,1991,1615,2,63241,168800
1028989,https://www.sgcarmart.com/listing/1028989,bmw,428i,2014,30-may-2014,sports car,uncategorized,auto,180,1997,1470,4,93000,94800
1026530,https://www.sgcarmart.com/listing/1026530,toyota,wish,2014,06-jun-2014,mpv,uncategorized,auto,105,1798,1360,1,80932,43800
